MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Longitude,Latitude,Country,State,City
536320,33,1.8,1.3,22977,5.5,-118.0,34.0,India,Tamil Nadu,Coimbatore
181424,20,3.1,2.1,30192,2.3,-118.0,34.0,India,Maharashtra,Pune
342450,4,1.8,1.2,62592,3.1,-118.0,34.0,India,Rajasthan,Jodhpur
624557,25,5.2,3.7,24552,4.5,-118.0,34.0,India,Tamil Nadu,Chennai
546574,34,5.8,1.9,1142,3.8,-118.0,34.0,India,Gujarat,Vadodara
387757,9,3.9,1.6,22216,3.4,-118.0,34.0,India,Rajasthan,Udaipur
132665,30,4.0,2.4,89752,4.4,-118.0,34.0,India,Gujarat,Vadodara
222081,4,2.5,1.9,78403,2.5,-118.0,34.0,India,Telangana,Hyderabad
682613,37,5.1,1.5,8330,3.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
350402,9,4.4,3.8,55869,2.1,-118.0,34.0,India,Gujarat,Vadodara
749958,33,4.5,2.9,33424,2.7,-118.0,34.0,India,Maharashtra,Nagpur
364309,43,4.4,1.7,59389,5.3,-118.0,34.0,India,Uttar Pradesh,Varanasi
232213,35,2.1,1.3,34156,5.6,-118.0,34.0,India,West Bengal,Durgapur
880253,30,4.5,3.6,43220,3.1,-118.0,34.0,India,West Bengal,Kolkata
205545,35,1.9,1.0,75014,5.8,-118.0,34.0,India,Uttar Pradesh,Kanpur
951707,9,6.0,5.0,42689,5.1,-118.0,34.0,India,Rajasthan,Jaipur
971816,12,2.8,2.1,94339,5.1,-118.0,34.0,India,Karnataka,Hubli
675800,42,2.4,1.4,98022,2.6,-118.0,34.0,India,Uttar Pradesh,Lucknow
574703,47,2.3,1.5,82467,2.3,-118.0,34.0,India,Uttar Pradesh,Kanpur
232544,36,5.3,3.7,74944,4.9,-118.0,34.0,India,Telangana,Warangal
871049,44,4.3,2.6,83381,4.7,-118.0,34.0,India,Gujarat,Vadodara
625866,5,4.8,3.0,13448,4.3,-118.0,34.0,India,Karnataka,Hubli
427307,37,2.6,1.9,57865,3.9,-118.0,34.0,India,Tamil Nadu,Madurai
511128,2,5.2,2.5,79215,2.5,-118.0,34.0,India,Telangana,Warangal
964346,44,2.8,1.8,44576,5.6,-118.0,34.0,India,Tamil Nadu,Madurai
897969,18,4.7,3.8,19414,5.1,-118.0,34.0,India,Karnataka,Hubli
755415,42,3.2,1.5,18768,4.9,-118.0,34.0,India,Uttar Pradesh,Kanpur
590517,6,5.1,3.0,54830,4.5,-118.0,34.0,India,Maharashtra,Nagpur
617684,32,5.0,3.3,54793,5.2,-118.0,34.0,India,Maharashtra,Nagpur
128728,5,4.3,2.0,49732,3.9,-118.0,34.0,India,West Bengal,Kolkata
321465,0,1.8,1.2,64434,3.6,-118.0,34.0,India,Rajasthan,Jaipur
360357,38,6.0,5.2,52871,4.6,-118.0,34.0,India,Telangana,Hyderabad
812230,30,5.1,1.2,82189,5.6,-118.0,34.0,India,Maharashtra,Pune
238135,45,5.7,1.7,56915,3.6,-118.0,34.0,India,Kerala,Kozhikode
899133,13,2.7,1.2,75581,3.7,-118.0,34.0,India,Karnataka,Hubli
598876,27,2.7,1.4,24842,5.9,-118.0,34.0,India,Karnataka,Hubli
308991,35,4.1,2.2,17089,4.8,-118.0,34.0,India,Rajasthan,Jodhpur
555555,50,5.3,2.0,66689,3.0,-118.0,34.0,India,Rajasthan,Jodhpur
450462,45,2.5,1.1,64661,4.1,-118.0,34.0,India,Delhi,Rohini
479706,33,4.7,3.8,61205,5.5,-118.0,34.0,India,Karnataka,Hubli
340400,45,1.5,1.0,84136,4.4,-118.0,34.0,India,Delhi,Dwarka
549789,3,1.7,1.1,16174,3.3,-118.0,34.0,India,Telangana,Warangal
546931,35,4.3,1.9,80368,4.2,-118.0,34.0,India,Kerala,Thiruvananthapuram
286848,14,2.5,1.1,69010,5.7,-118.0,34.0,India,Karnataka,Bengaluru
528559,21,4.2,1.9,71643,5.8,-118.0,34.0,India,West Bengal,Howrah
347959,32,2.1,1.1,21208,4.9,-118.0,34.0,India,West Bengal,Durgapur
573940,34,5.4,4.6,15032,4.0,-118.0,34.0,India,West Bengal,Kolkata
672079,48,4.0,1.9,19508,4.4,-118.0,34.0,India,Tamil Nadu,Chennai
136439,5,2.1,1.5,60588,2.6,-118.0,34.0,India,Delhi,Rohini
886065,48,2.8,1.2,76359,2.5,-118.0,34.0,India,Karnataka,Bengaluru
201438,2,3.3,1.2,77462,5.3,-118.0,34.0,India,Delhi,New Delhi
706663,35,5.3,4.5,65491,5.7,-118.0,34.0,India,Telangana,Hyderabad
159963,42,5.1,3.7,7555,2.8,-118.0,34.0,India,Rajasthan,Jaipur
433547,31,4.8,1.3,26247,3.9,-118.0,34.0,India,Rajasthan,Jodhpur
928886,21,3.2,2.5,33775,3.6,-118.0,34.0,India,Rajasthan,Jaipur
944520,27,2.7,2.2,94046,2.7,-118.0,34.0,India,Tamil Nadu,Coimbatore
203764,30,4.9,1.0,70244,5.3,-118.0,34.0,India,Delhi,Rohini
512334,48,4.5,1.2,41672,2.7,-118.0,34.0,India,Telangana,Hyderabad
287081,42,5.0,3.1,72171,2.6,-118.0,34.0,India,Uttar Pradesh,Lucknow
545880,21,5.5,3.9,20802,3.1,-118.0,34.0,India,Karnataka,Mysuru
801347,13,5.7,1.0,57570,4.2,-118.0,34.0,India,Karnataka,Hubli
308517,19,2.5,1.8,52511,4.7,-118.0,34.0,India,Karnataka,Bengaluru
817616,23,2.6,1.8,45351,5.0,-118.0,34.0,India,Delhi,Dwarka
977022,45,2.6,1.6,76914,4.1,-118.0,34.0,India,Maharashtra,Mumbai
880105,7,3.5,1.0,4620,4.2,-118.0,34.0,India,Kerala,Kozhikode
373673,19,5.9,3.4,10641,3.0,-118.0,34.0,India,Delhi,New Delhi
549116,44,2.5,1.0,93773,4.2,-118.0,34.0,India,Uttar Pradesh,Lucknow
787475,29,3.1,1.9,96533,5.7,-118.0,34.0,India,Rajasthan,Jaipur
708160,28,5.8,2.9,43533,4.4,-118.0,34.0,India,Delhi,New Delhi
253655,47,2.2,1.6,46601,5.7,-118.0,34.0,India,Gujarat,Vadodara
279193,18,3.1,2.2,71479,4.0,-118.0,34.0,India,Delhi,Dwarka
233875,29,4.6,3.9,70959,4.4,-118.0,34.0,India,Maharashtra,Mumbai
137640,42,3.3,2.0,86119,3.1,-118.0,34.0,India,Delhi,New Delhi
172519,28,4.8,2.2,79691,4.3,-118.0,34.0,India,Uttar Pradesh,Varanasi
980793,28,4.6,2.7,16051,5.0,-118.0,34.0,India,Delhi,Rohini
810838,37,2.9,1.6,85202,4.6,-118.0,34.0,India,Kerala,Thiruvananthapuram
442887,9,4.2,3.6,26578,2.5,-118.0,34.0,India,Delhi,Dwarka
561977,8,1.6,1.0,47097,3.6,-118.0,34.0,India,Kerala,Kozhikode
170766,34,3.5,1.3,90133,2.7,-118.0,34.0,India,Uttar Pradesh,Kanpur
895718,31,5.3,2.9,64658,2.1,-118.0,34.0,India,Maharashtra,Mumbai
414940,1,1.5,1.0,48675,2.3,-118.0,34.0,India,Karnataka,Mysuru
883389,37,3.4,2.6,29718,2.8,-118.0,34.0,India,Rajasthan,Udaipur
238381,31,2.2,1.0,83083,4.2,-118.0,34.0,India,Maharashtra,Mumbai
971731,37,3.0,1.2,56031,2.7,-118.0,34.0,India,Rajasthan,Udaipur
753803,19,5.1,4.4,51677,3.9,-118.0,34.0,India,Gujarat,Surat
484012,14,4.6,1.2,45560,3.5,-118.0,34.0,India,Uttar Pradesh,Kanpur
611920,26,5.7,1.1,86900,4.2,-118.0,34.0,India,Karnataka,Hubli
112700,30,3.7,3.0,23178,3.8,-118.0,34.0,India,Telangana,Hyderabad
574004,26,3.6,1.6,50092,4.6,-118.0,34.0,India,Gujarat,Ahmedabad
191242,23,3.6,2.0,92564,3.5,-118.0,34.0,India,Tamil Nadu,Chennai
163064,10,2.9,1.9,38363,5.8,-118.0,34.0,India,Gujarat,Ahmedabad
504395,3,4.8,1.6,24869,2.5,-118.0,34.0,India,Rajasthan,Udaipur
764040,25,5.2,1.9,12219,4.0,-118.0,34.0,India,Tamil Nadu,Chennai
270004,12,5.0,4.1,68852,4.7,-118.0,34.0,India,Karnataka,Hubli
219559,7,4.2,1.6,7148,4.4,-118.0,34.0,India,Rajasthan,Udaipur
771340,5,5.2,1.1,44768,5.1,-118.0,34.0,India,Kerala,Kozhikode
176765,17,1.7,1.0,64182,6.0,-118.0,34.0,India,West Bengal,Durgapur
380469,19,3.0,2.2,48560,5.6,-118.0,34.0,India,Kerala,Kochi
321732,7,1.8,1.3,96988,3.2,-118.0,34.0,India,West Bengal,Durgapur
759189,20,4.2,1.6,48256,5.7,-118.0,34.0,India,West Bengal,Howrah
901070,11,4.9,2.3,51220,2.1,-118.0,34.0,India,Kerala,Thiruvananthapuram
442278,41,4.2,1.2,26050,4.0,-118.0,34.0,India,Uttar Pradesh,Kanpur
765242,19,1.7,1.0,52402,4.0,-118.0,34.0,India,Rajasthan,Jaipur
403569,36,4.0,1.8,27804,3.0,-118.0,34.0,India,Uttar Pradesh,Lucknow
221526,47,5.6,5.1,10792,2.5,-118.0,34.0,India,Kerala,Kochi
907788,10,5.0,3.9,4036,2.9,-118.0,34.0,India,Delhi,New Delhi
632389,2,5.6,2.7,27737,5.5,-118.0,34.0,India,Telangana,Nizamabad
390873,13,4.1,3.0,37002,5.7,-118.0,34.0,India,Gujarat,Vadodara
733477,16,3.6,1.4,72062,5.9,-118.0,34.0,India,Delhi,New Delhi
327490,36,5.9,5.1,3400,6.0,-118.0,34.0,India,Tamil Nadu,Chennai
378508,6,2.8,2.3,44185,2.8,-118.0,34.0,India,Karnataka,Mysuru
390657,48,5.2,4.1,46061,5.9,-118.0,34.0,India,West Bengal,Kolkata
108688,14,2.8,1.8,83935,4.4,-118.0,34.0,India,West Bengal,Kolkata
792695,2,1.8,1.2,51388,3.5,-118.0,34.0,India,Uttar Pradesh,Varanasi
275646,31,2.9,2.4,91500,4.5,-118.0,34.0,India,Tamil Nadu,Coimbatore
609459,31,5.9,4.0,55776,5.0,-118.0,34.0,India,West Bengal,Howrah
480949,45,4.6,1.5,48774,5.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
469936,20,4.3,3.0,38567,4.4,-118.0,34.0,India,West Bengal,Kolkata
888980,32,5.0,2.9,61041,2.3,-118.0,34.0,India,Kerala,Kochi
899155,45,4.8,2.2,15776,4.1,-118.0,34.0,India,Uttar Pradesh,Varanasi
310257,49,2.0,1.4,38035,4.5,-118.0,34.0,India,West Bengal,Durgapur
188307,7,1.9,1.2,88275,2.9,-118.0,34.0,India,Tamil Nadu,Coimbatore
548640,42,2.8,1.4,62865,2.3,-118.0,34.0,India,Tamil Nadu,Chennai
422465,8,2.1,1.4,61617,3.1,-118.0,34.0,India,Gujarat,Vadodara
296261,46,1.8,1.0,67331,2.1,-118.0,34.0,India,Kerala,Kozhikode
322660,33,1.7,1.2,50126,3.3,-118.0,34.0,India,Telangana,Hyderabad
887510,30,3.7,3.1,28937,3.6,-118.0,34.0,India,Maharashtra,Mumbai
526338,10,2.6,1.2,69254,5.7,-118.0,34.0,India,Gujarat,Surat
965169,3,2.7,1.5,78825,5.4,-118.0,34.0,India,Tamil Nadu,Madurai
561776,28,5.0,3.0,74550,5.4,-118.0,34.0,India,West Bengal,Durgapur
342786,37,3.3,2.5,37021,5.8,-118.0,34.0,India,Uttar Pradesh,Varanasi
107286,46,3.0,2.3,53417,2.9,-118.0,34.0,India,West Bengal,Durgapur
285593,31,2.9,2.3,88692,5.8,-118.0,34.0,India,Delhi,Rohini
170223,5,4.0,2.5,82996,4.7,-118.0,34.0,India,Telangana,Warangal
883912,46,3.9,2.8,30721,3.6,-118.0,34.0,India,Telangana,Warangal
652036,42,1.6,1.1,73244,2.9,-118.0,34.0,India,Karnataka,Bengaluru
383157,49,2.4,1.8,47211,2.3,-118.0,34.0,India,Uttar Pradesh,Varanasi
824632,38,1.9,1.1,36306,4.8,-118.0,34.0,India,Gujarat,Ahmedabad
268696,45,3.6,1.3,11654,5.7,-118.0,34.0,India,Tamil Nadu,Chennai
222098,46,3.4,1.4,84064,3.1,-118.0,34.0,India,Karnataka,Hubli
733067,42,4.1,1.6,91600,5.4,-118.0,34.0,India,Delhi,New Delhi
593616,23,1.7,1.2,55365,4.4,-118.0,34.0,India,Delhi,New Delhi
898057,8,5.2,2.8,89535,3.9,-118.0,34.0,India,Kerala,Thiruvananthapuram
209852,13,5.3,4.7,66327,2.4,-118.0,34.0,India,Uttar Pradesh,Kanpur
895530,22,2.5,1.1,32324,3.8,-118.0,34.0,India,Uttar Pradesh,Kanpur
211459,24,2.4,1.1,43211,5.8,-118.0,34.0,India,Uttar Pradesh,Varanasi
515914,17,4.7,1.6,52257,2.7,-118.0,34.0,India,Kerala,Kozhikode
180406,45,3.6,1.7,25805,4.4,-118.0,34.0,India,Karnataka,Hubli
714500,24,4.0,1.8,71415,5.4,-118.0,34.0,India,West Bengal,Kolkata
636913,20,5.7,1.3,48953,4.5,-118.0,34.0,India,Uttar Pradesh,Kanpur
129728,8,5.1,3.5,15633,2.3,-118.0,34.0,India,Telangana,Nizamabad
371271,27,4.7,2.0,95213,4.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
685475,4,3.8,1.5,26225,2.7,-118.0,34.0,India,Rajasthan,Udaipur
640963,19,4.1,3.3,98532,5.1,-118.0,34.0,India,Karnataka,Bengaluru
622773,43,6.0,3.1,25952,4.5,-118.0,34.0,India,Tamil Nadu,Chennai
778615,38,5.7,1.4,92520,5.5,-118.0,34.0,India,Tamil Nadu,Chennai
537511,49,4.1,3.3,53955,2.9,-118.0,34.0,India,Rajasthan,Udaipur
951742,0,3.4,1.4,58460,2.4,-118.0,34.0,India,Maharashtra,Mumbai
928301,8,2.1,1.5,96051,5.6,-118.0,34.0,India,West Bengal,Durgapur
538707,15,1.5,1.0,26594,2.8,-118.0,34.0,India,Rajasthan,Udaipur
860923,24,2.3,1.3,51312,5.8,-118.0,34.0,India,Karnataka,Hubli
727078,27,2.3,1.7,16475,2.6,-118.0,34.0,India,Gujarat,Ahmedabad
999899,45,2.0,1.1,51496,2.0,-118.0,34.0,India,Telangana,Nizamabad
262461,12,5.8,4.8,75466,4.9,-118.0,34.0,India,Gujarat,Vadodara
648670,13,4.8,3.3,91570,3.3,-118.0,34.0,India,Delhi,Rohini
182294,49,5.0,3.7,57261,2.3,-118.0,34.0,India,Maharashtra,Nagpur
718362,14,3.3,1.4,84868,2.9,-118.0,34.0,India,Delhi,New Delhi
834851,39,2.9,1.3,90318,5.1,-118.0,34.0,India,Delhi,New Delhi
691958,4,1.6,1.0,96354,5.7,-118.0,34.0,India,Rajasthan,Jodhpur
144186,38,3.8,2.8,78132,2.2,-118.0,34.0,India,Karnataka,Bengaluru
131423,21,3.2,2.4,42591,2.7,-118.0,34.0,India,Maharashtra,Nagpur
941681,39,3.1,1.1,93130,3.2,-118.0,34.0,India,West Bengal,Durgapur
561413,40,2.3,1.7,24186,3.9,-118.0,34.0,India,Gujarat,Surat
841850,17,4.0,2.9,20433,3.5,-118.0,34.0,India,Telangana,Nizamabad
115839,10,3.3,1.1,22641,5.8,-118.0,34.0,India,Gujarat,Surat
914620,23,4.4,3.6,23720,4.5,-118.0,34.0,India,Delhi,Rohini
210875,19,5.9,1.0,24486,2.3,-118.0,34.0,India,Gujarat,Surat
572070,49,1.6,1.1,24903,5.4,-118.0,34.0,India,Rajasthan,Jodhpur
448478,37,5.0,2.4,6516,5.4,-118.0,34.0,India,Gujarat,Surat
256856,10,1.9,1.1,84710,2.9,-118.0,34.0,India,Karnataka,Mysuru
991594,8,1.8,1.2,89675,2.8,-118.0,34.0,India,Uttar Pradesh,Lucknow
443519,11,4.7,2.1,18370,4.1,-118.0,34.0,India,West Bengal,Kolkata
762017,12,4.6,1.2,75790,5.5,-118.0,34.0,India,Gujarat,Ahmedabad
296786,6,4.6,1.4,70102,3.0,-118.0,34.0,India,Delhi,Dwarka
577935,31,5.0,3.2,45162,4.9,-118.0,34.0,India,Delhi,Rohini
761984,40,4.9,1.6,98706,5.3,-118.0,34.0,India,West Bengal,Durgapur
371760,26,4.3,3.1,26954,5.2,-118.0,34.0,India,Rajasthan,Udaipur
692813,46,2.3,1.4,38267,3.8,-118.0,34.0,India,West Bengal,Howrah
846577,41,3.8,1.9,92014,5.3,-118.0,34.0,India,Maharashtra,Mumbai
899453,24,3.2,1.2,22456,3.2,-118.0,34.0,India,Tamil Nadu,Chennai
662179,46,3.2,2.5,83205,4.1,-118.0,34.0,India,Karnataka,Mysuru
247954,39,1.5,1.0,25663,4.9,-118.0,34.0,India,Telangana,Hyderabad
370040,18,4.3,2.7,77857,3.6,-118.0,34.0,India,Tamil Nadu,Madurai
901986,28,1.8,1.0,79695,2.7,-118.0,34.0,India,Tamil Nadu,Chennai
149624,22,3.0,2.2,29831,3.0,-118.0,34.0,India,Telangana,Hyderabad
403904,22,2.3,1.4,91256,5.4,-118.0,34.0,India,Tamil Nadu,Chennai
232640,32,3.6,1.9,10998,2.3,-118.0,34.0,India,Delhi,Dwarka
312112,18,3.9,2.5,26020,5.3,-118.0,34.0,India,Karnataka,Mysuru
839108,47,2.4,1.3,29812,2.6,-118.0,34.0,India,Uttar Pradesh,Kanpur
357441,16,3.7,1.3,3980,4.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
176124,12,5.2,2.2,48383,2.6,-118.0,34.0,India,Maharashtra,Mumbai
306697,21,3.4,1.8,15829,2.1,-118.0,34.0,India,Maharashtra,Nagpur
913630,39,2.0,1.1,60185,4.3,-118.0,34.0,India,Karnataka,Hubli
741655,36,2.3,1.4,77953,3.4,-118.0,34.0,India,West Bengal,Kolkata
401752,50,3.8,1.2,22648,2.2,-118.0,34.0,India,Uttar Pradesh,Kanpur
267766,29,5.3,3.5,12825,4.1,-118.0,34.0,India,Karnataka,Mysuru
327253,22,3.0,2.3,46193,3.0,-118.0,34.0,India,West Bengal,Howrah
543249,15,5.1,2.9,5179,2.2,-118.0,34.0,India,Karnataka,Bengaluru
631396,2,4.2,3.6,14217,4.2,-118.0,34.0,India,Gujarat,Surat
417694,27,3.0,2.4,65076,2.2,-118.0,34.0,India,Maharashtra,Nagpur
524457,37,5.6,1.7,86508,5.3,-118.0,34.0,India,Gujarat,Ahmedabad
393003,33,3.5,2.2,43750,4.7,-118.0,34.0,India,Uttar Pradesh,Varanasi
973373,49,5.7,2.4,77794,3.8,-118.0,34.0,India,Gujarat,Ahmedabad
162691,28,2.2,1.1,7005,2.9,-118.0,34.0,India,Gujarat,Ahmedabad
241415,20,3.9,1.1,93533,3.9,-118.0,34.0,India,Tamil Nadu,Chennai
395745,43,3.3,1.1,34472,5.4,-118.0,34.0,India,Rajasthan,Jodhpur
299250,39,4.2,2.5,72078,5.0,-118.0,34.0,India,Tamil Nadu,Madurai
224981,35,2.6,1.2,50996,2.8,-118.0,34.0,India,Delhi,Dwarka
448912,17,5.4,3.5,28743,2.2,-118.0,34.0,India,Telangana,Nizamabad
497024,32,4.2,1.0,24206,3.8,-118.0,34.0,India,Karnataka,Mysuru
640358,21,2.6,2.0,56642,3.7,-118.0,34.0,India,Maharashtra,Mumbai
952877,42,3.8,1.8,47191,3.2,-118.0,34.0,India,Rajasthan,Jodhpur
762272,19,5.0,3.7,61178,3.6,-118.0,34.0,India,Delhi,Dwarka
383327,31,5.6,4.9,9830,5.1,-118.0,34.0,India,West Bengal,Howrah
292269,3,2.9,1.6,78338,5.4,-118.0,34.0,India,Maharashtra,Pune
180411,42,5.5,5.0,70298,4.6,-118.0,34.0,India,Gujarat,Ahmedabad
776731,29,3.0,1.2,53489,2.5,-118.0,34.0,India,Tamil Nadu,Madurai
357897,12,4.6,3.2,95507,4.7,-118.0,34.0,India,Karnataka,Hubli
273524,17,5.7,3.8,87415,3.2,-118.0,34.0,India,Tamil Nadu,Madurai
580736,18,3.5,1.9,89729,4.8,-118.0,34.0,India,Uttar Pradesh,Varanasi
879497,42,1.6,1.0,76546,5.6,-118.0,34.0,India,Gujarat,Ahmedabad
854461,24,2.9,2.1,8210,5.8,-118.0,34.0,India,Rajasthan,Jaipur
678508,39,4.5,2.2,33699,3.6,-118.0,34.0,India,Telangana,Nizamabad
973761,48,2.8,1.8,82636,5.7,-118.0,34.0,India,Telangana,Nizamabad
775088,34,1.5,1.0,94761,3.6,-118.0,34.0,India,Rajasthan,Udaipur
575690,25,4.5,3.3,52971,3.2,-118.0,34.0,India,Telangana,Warangal
803831,38,3.5,2.9,58228,3.5,-118.0,34.0,India,West Bengal,Kolkata
545645,42,5.5,4.6,82107,3.3,-118.0,34.0,India,West Bengal,Durgapur
340716,18,1.5,1.0,90725,2.7,-118.0,34.0,India,Kerala,Kochi
405859,23,3.6,2.5,15283,5.4,-118.0,34.0,India,Uttar Pradesh,Kanpur
768410,2,4.8,3.7,63792,4.5,-118.0,34.0,India,Maharashtra,Pune
436278,38,5.0,1.8,45008,5.4,-118.0,34.0,India,West Bengal,Durgapur
404852,22,1.7,1.0,15321,6.0,-118.0,34.0,India,Delhi,New Delhi
248230,41,2.0,1.1,54398,4.3,-118.0,34.0,India,Kerala,Thiruvananthapuram
429632,2,3.1,1.4,33425,5.9,-118.0,34.0,India,Kerala,Kochi
371529,2,2.3,1.2,19389,3.7,-118.0,34.0,India,Delhi,Dwarka
725517,44,2.8,1.2,92654,6.0,-118.0,34.0,India,Tamil Nadu,Madurai
213233,40,4.8,2.0,73634,3.6,-118.0,34.0,India,Rajasthan,Jodhpur
510749,32,1.7,1.0,94804,3.4,-118.0,34.0,India,Kerala,Kochi
872798,8,2.5,1.8,62373,5.2,-118.0,34.0,India,Kerala,Thiruvananthapuram
718878,3,2.9,1.5,81533,5.7,-118.0,34.0,India,Rajasthan,Jodhpur
635307,33,4.8,4.0,4552,4.0,-118.0,34.0,India,Gujarat,Surat
764311,27,4.1,1.3,2006,5.4,-118.0,34.0,India,West Bengal,Durgapur
732792,4,4.4,1.8,54217,4.0,-118.0,34.0,India,Gujarat,Ahmedabad
762016,20,4.2,1.9,15195,4.1,-118.0,34.0,India,West Bengal,Durgapur
755107,22,1.8,1.2,99148,3.1,-118.0,34.0,India,Rajasthan,Jodhpur
455681,36,4.7,3.4,35111,2.1,-118.0,34.0,India,Telangana,Hyderabad
707086,13,1.8,1.2,97073,3.9,-118.0,34.0,India,Gujarat,Vadodara
156802,7,3.3,1.3,53210,5.0,-118.0,34.0,India,Kerala,Thiruvananthapuram
759940,4,4.3,1.3,8991,5.3,-118.0,34.0,India,West Bengal,Kolkata
425737,14,2.0,1.4,22641,5.2,-118.0,34.0,India,Maharashtra,Nagpur
828683,42,4.7,2.7,91912,5.4,-118.0,34.0,India,Rajasthan,Jodhpur
244847,46,3.6,3.0,12591,3.9,-118.0,34.0,India,West Bengal,Howrah
586725,15,3.6,2.7,75305,4.9,-118.0,34.0,India,Tamil Nadu,Coimbatore
534673,48,4.5,1.8,70949,2.3,-118.0,34.0,India,Telangana,Warangal
979074,35,3.7,3.0,73824,5.3,-118.0,34.0,India,Gujarat,Ahmedabad
718161,10,5.7,3.9,63934,3.6,-118.0,34.0,India,Tamil Nadu,Madurai
166214,15,4.1,2.1,44571,5.8,-118.0,34.0,India,Kerala,Kochi
885431,33,5.8,1.2,77987,4.2,-118.0,34.0,India,West Bengal,Kolkata
518287,31,2.3,1.1,66977,4.5,-118.0,34.0,India,West Bengal,Kolkata
862899,42,5.5,4.7,82172,3.7,-118.0,34.0,India,Karnataka,Bengaluru
518200,37,5.7,3.7,15206,2.3,-118.0,34.0,India,West Bengal,Durgapur
729872,18,2.1,1.2,83458,4.8,-118.0,34.0,India,Uttar Pradesh,Lucknow
927794,18,2.0,1.2,89846,2.9,-118.0,34.0,India,Uttar Pradesh,Kanpur
637432,7,3.7,1.6,89377,5.7,-118.0,34.0,India,West Bengal,Durgapur
398803,27,2.1,1.6,23759,4.6,-118.0,34.0,India,West Bengal,Durgapur
131317,14,1.5,1.0,85931,5.8,-118.0,34.0,India,Karnataka,Hubli
835730,7,4.1,2.4,45622,3.0,-118.0,34.0,India,Telangana,Warangal
748415,1,5.4,2.1,37053,5.4,-118.0,34.0,India,Maharashtra,Mumbai
158712,36,2.6,1.9,64420,2.5,-118.0,34.0,India,Delhi,Dwarka
801987,25,5.0,1.4,95505,2.7,-118.0,34.0,India,Uttar Pradesh,Varanasi
476777,25,1.7,1.1,88168,3.7,-118.0,34.0,India,Gujarat,Ahmedabad
500453,31,4.3,1.3,79809,4.8,-118.0,34.0,India,Uttar Pradesh,Kanpur
882636,5,4.7,2.4,94186,3.6,-118.0,34.0,India,Delhi,Rohini
781614,48,3.5,2.1,13981,4.5,-118.0,34.0,India,Telangana,Nizamabad
271249,10,1.6,1.0,16323,3.3,-118.0,34.0,India,Uttar Pradesh,Varanasi
253870,15,2.8,2.3,2623,5.4,-118.0,34.0,India,Uttar Pradesh,Kanpur
949541,35,2.6,1.9,25060,2.2,-118.0,34.0,India,Rajasthan,Jaipur
277022,39,3.5,1.9,47150,4.9,-118.0,34.0,India,Delhi,Rohini
731314,28,4.1,1.1,92975,2.9,-118.0,34.0,India,Rajasthan,Jodhpur
179440,12,2.7,1.7,89838,2.4,-118.0,34.0,India,Gujarat,Surat
516442,15,2.7,1.2,50423,5.2,-118.0,34.0,India,Gujarat,Surat
132269,43,3.2,1.1,52586,2.1,-118.0,34.0,India,Karnataka,Mysuru
946289,22,4.4,2.4,6580,3.6,-118.0,34.0,India,Rajasthan,Jaipur
477390,28,3.5,2.4,24300,5.9,-118.0,34.0,India,Tamil Nadu,Coimbatore
345930,36,3.7,2.0,24752,5.4,-118.0,34.0,India,Uttar Pradesh,Lucknow
460169,49,4.2,2.4,6603,5.1,-118.0,34.0,India,Rajasthan,Jaipur
406426,50,5.2,3.9,14808,5.6,-118.0,34.0,India,Karnataka,Mysuru
432589,5,4.7,3.6,14657,3.4,-118.0,34.0,India,Gujarat,Vadodara
382138,13,5.7,4.5,8125,4.0,-118.0,34.0,India,West Bengal,Howrah
785393,42,1.8,1.3,49133,4.0,-118.0,34.0,India,Rajasthan,Udaipur
128501,20,4.0,2.7,36288,2.1,-118.0,34.0,India,Kerala,Thiruvananthapuram
453948,35,3.0,1.8,47438,2.9,-118.0,34.0,India,Uttar Pradesh,Varanasi
447350,38,3.1,2.3,90106,5.0,-118.0,34.0,India,Gujarat,Ahmedabad
135878,30,2.1,1.5,85068,6.0,-118.0,34.0,India,Gujarat,Ahmedabad
892033,5,2.7,1.8,50776,4.0,-118.0,34.0,India,Uttar Pradesh,Lucknow
184876,29,4.9,3.1,90177,5.8,-118.0,34.0,India,Telangana,Nizamabad
879229,44,4.9,1.0,86001,4.6,-118.0,34.0,India,Telangana,Warangal
135256,29,5.7,4.0,11734,3.9,-118.0,34.0,India,Telangana,Hyderabad
448096,23,3.0,1.7,19543,5.8,-118.0,34.0,India,Kerala,Thiruvananthapuram
141686,36,4.5,3.7,24974,3.7,-118.0,34.0,India,Uttar Pradesh,Lucknow
147999,34,3.2,1.9,91017,2.8,-118.0,34.0,India,Gujarat,Vadodara
711019,36,3.0,1.3,15315,5.8,-118.0,34.0,India,Gujarat,Vadodara
722658,8,4.1,2.0,32437,4.9,-118.0,34.0,India,West Bengal,Kolkata
773745,11,3.8,2.9,49070,3.7,-118.0,34.0,India,Gujarat,Vadodara
853651,35,4.9,1.3,17146,5.3,-118.0,34.0,India,Uttar Pradesh,Kanpur
866325,21,1.8,1.3,77077,4.7,-118.0,34.0,India,West Bengal,Howrah
523698,30,3.0,1.7,57809,2.0,-118.0,34.0,India,Maharashtra,Pune
